date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,stock_price
2013-01-03,AAPL,2013-01-04,400.0,call,140.2,143.05,0.6783,1.0,0.0,-1.2112,0.0,542.099991
2013-01-03,AAPL,2013-01-04,405.0,call,135.4,138.85,0.6783,1.0,0.0,-1.2263,0.0,542.099991
2013-01-03,AAPL,2013-01-04,410.0,call,130.4,133.85,0.6783,1.0,0.0,-1.2415,0.0,542.099991
2013-01-03,AAPL,2013-01-04,415.0,call,125.05,128.9,0.6783,1.0,0.0,-1.2566,0.0,542.099991
2013-01-03,AAPL,2013-01-04,420.0,call,121.45,122.9,0.6783,1.0,0.0,-1.2718,0.0,542.099991
2013-01-03,AAPL,2013-01-04,430.0,call,111.45,112.9,0.6783,1.0,0.0,-1.302,0.0,542.099991
2013-01-03,AAPL,2013-01-04,435.0,call,106.45,107.9,0.6783,1.0,0.0,-1.3172,0.0,542.099991
2013-01-03,AAPL,2013-01-04,440.0,call,101.45,103.25,0.6783,1.0,0.0,-1.3323,0.0,542.099991
2013-01-03,AAPL,2013-01-04,445.0,call,96.45,98.25,0.6783,1.0,0.0,-1.3475,0.0,542.099991
2013-01-03,AAPL,2013-01-04,450.0,call,91.45,92.9,0.6783,1.0,0.0,-1.3626,0.0,542.099991
2013-01-03,AAPL,2013-01-04,455.0,call,86.45,87.9,0.6783,1.0,0.0,-1.3777,0.0,542.099991
2013-01-03,AAPL,2013-01-04,460.0,call,81.45,82.95,0.6783,1.0,0.0,-1.3929,0.0,542.099991
2013-01-03,AAPL,2013-01-04,465.0,call,76.45,77.95,0.6783,1.0,0.0,-1.408,0.0,542.099991
2013-01-03,AAPL,2013-01-04,470.0,call,71.45,72.95,0.6783,1.0,0.0,-1.4232,0.0,542.099991
2013-01-03,AAPL,2013-01-04,475.0,call,66.45,67.95,0.6783,1.0,0.0,-1.4383,0.0,542.099991
2013-01-03,AAPL,2013-01-04,480.0,call,61.65,62.85,0.6783,1.0,0.0,-1.4535,0.0,542.099991
2013-01-03,AAPL,2013-01-04,485.0,call,56.4,58.0,0.6783,1.0,0.0,-1.4695,0.0,542.099991
2013-01-03,AAPL,2013-01-04,490.0,call,51.65,52.9,0.6783,1.0,0.0,-1.4959,0.0,542.099991
2013-01-03,AAPL,2013-01-04,495.0,call,46.65,47.85,0.6783,1.0,0.0,-1.6236,0.0002,542.099991
2013-01-03,AAPL,2013-01-04,500.0,call,41.75,42.8,0.6783,1.0,0.0,-2.492,0.0026,542.099991
2013-01-03,AAPL,2013-01-04,505.0,call,36.75,37.8,0.6783,0.9997,0.0001,-7.4543,0.016,542.099991
2013-01-03,AAPL,2013-01-04,510.0,call,31.65,32.8,0.6783,0.9986,0.0004,-29.5048,0.0753,542.099991
2013-01-03,AAPL,2013-01-04,515.0,call,27.0,27.9,0.6783,0.994,0.0015,-105.0607,0.2787,542.099991
2013-01-03,AAPL,2013-01-04,520.0,call,22.05,22.75,0.6783,0.9794,0.0045,-304.1909,0.8149,542.099991
2013-01-03,AAPL,2013-01-04,525.0,call,16.9,18.0,0.6783,0.9422,0.0104,-705.0968,1.8946,542.099991
2013-01-03,AAPL,2013-01-04,530.0,call,12.55,13.2,0.6783,0.8668,0.0194,-1310.3561,3.5247,542.099991
2013-01-03,AAPL,2013-01-04,535.0,call,8.0,8.6,0.5718,0.7796,0.0316,-1520.8168,4.8539,542.099991
2013-01-03,AAPL,2013-01-04,540.0,call,4.55,4.85,0.5447,0.5963,0.0434,-1892.9634,6.3442,542.099991
2013-01-03,AAPL,2013-01-04,545.0,put,4.7,5.0,0.4869,-0.6389,0.047,-1634.4321,6.1352,542.099991
2013-01-03,AAPL,2013-01-04,550.0,put,8.5,8.85,0.5052,-0.8265,0.031,-1160.3921,4.2002,542.099991
2013-01-03,AAPL,2013-01-04,555.0,put,12.6,13.4,0.538,-0.9249,0.0161,-682.3586,2.3219,542.099991
2013-01-03,AAPL,2013-01-04,560.0,put,17.45,18.25,0.538,-0.9767,0.0062,-263.9618,0.9018,542.099991
2013-01-03,AAPL,2013-01-04,565.0,put,22.35,23.3,0.538,-0.9944,0.0018,-75.3474,0.2616,542.099991
2013-01-03,AAPL,2013-01-04,570.0,put,27.25,28.3,0.538,-0.999,0.0004,-15.0988,0.0571,542.099991
2013-01-03,AAPL,2013-01-04,575.0,put,32.15,33.45,0.538,-0.9999,0.0001,-1.0449,0.0095,542.099991
2013-01-03,AAPL,2013-01-04,580.0,put,37.25,38.35,0.538,-1.0,0.0,1.4038,0.0011,542.099991
2013-01-03,AAPL,2013-01-04,585.0,put,42.1,43.5,0.538,-1.0,0.0,1.7371,0.0001,542.099991
2013-01-03,AAPL,2013-01-04,590.0,put,47.15,48.5,0.538,-1.0,0.0,1.7839,0.0,542.099991
2013-01-03,AAPL,2013-01-04,595.0,put,52.15,53.5,0.538,-1.0,0.0,1.8015,0.0,542.099991
2013-01-03,AAPL,2013-01-04,600.0,put,57.05,58.45,0.538,-1.0,0.0,1.8168,0.0,542.099991
2013-01-03,AAPL,2013-01-04,610.0,put,67.15,68.65,0.538,-1.0,0.0,1.8471,0.0,542.099991
2013-01-03,AAPL,2013-01-04,620.0,put,77.15,78.65,0.538,-1.0,0.0,1.8774,0.0,542.099991
2013-01-03,AAPL,2013-01-11,420.0,call,121.5,123.35,0.4435,1.0,0.0,-1.35,0.0071,542.099991
2013-01-03,AAPL,2013-01-11,425.0,call,115.55,118.85,0.4435,1.0,0.0,-1.4529,0.0151,542.099991
2013-01-03,AAPL,2013-01-11,430.0,call,111.4,113.2,0.4435,0.9999,0.0,-1.6394,0.0306,542.099991
2013-01-03,AAPL,2013-01-11,435.0,call,105.55,108.85,0.4435,0.9998,0.0,-1.9744,0.0596,542.099991
2013-01-03,AAPL,2013-01-11,440.0,call,101.5,103.05,0.4435,0.9996,0.0,-2.5613,0.1114,542.099991
2013-01-03,AAPL,2013-01-11,445.0,call,96.45,98.35,0.4435,0.9992,0.0001,-3.5564,0.2003,542.099991
2013-01-03,AAPL,2013-01-11,450.0,call,91.85,92.95,0.4435,0.9986,0.0001,-5.1836,0.3464,542.099991
2013-01-03,AAPL,2013-01-11,455.0,call,86.1,88.4,0.4435,0.9976,0.0002,-7.7461,0.5774,542.099991
2013-01-03,AAPL,2013-01-11,460.0,call,81.8,83.05,0.4435,0.9959,0.0004,-11.6319,0.9283,542.099991
2013-01-03,AAPL,2013-01-11,465.0,call,76.9,78.0,0.4435,0.9933,0.0005,-17.3062,1.4415,542.099991
2013-01-03,AAPL,2013-01-11,470.0,call,72.05,73.1,0.4435,0.9893,0.0008,-25.2875,2.1638,542.099991
2013-01-03,AAPL,2013-01-11,475.0,call,66.2,68.45,0.4435,0.9836,0.0011,-36.1047,3.1434,542.099991
2013-01-03,AAPL,2013-01-11,480.0,call,62.0,63.2,0.4435,0.9754,0.0017,-50.235,4.4235,542.099991
2013-01-03,AAPL,2013-01-11,485.0,call,56.35,58.65,0.4435,0.9643,0.0023,-68.0262,6.0358,542.099991
2013-01-03,AAPL,2013-01-11,490.0,call,52.45,53.45,0.4435,0.9495,0.0031,-89.6154,7.9928,542.099991
2013-01-03,AAPL,2013-01-11,495.0,call,47.4,48.55,0.4067,0.9459,0.0035,-86.7838,8.4353,542.099991
2013-01-03,AAPL,2013-01-11,500.0,call,42.75,43.65,0.4008,0.9268,0.0045,-107.8898,10.6771,542.099991
2013-01-03,AAPL,2013-01-11,505.0,call,38.1,38.85,0.3871,0.9067,0.0056,-124.8733,12.82,542.099991
2013-01-03,AAPL,2013-01-11,510.0,call,33.4,34.2,0.3698,0.8833,0.0069,-140.0301,15.0693,542.099991
2013-01-03,AAPL,2013-01-11,515.0,call,28.9,29.65,0.3554,0.8518,0.0085,-158.4805,17.7702,542.099991
2013-01-03,AAPL,2013-01-11,520.0,call,24.6,25.3,0.3437,0.8105,0.0103,-179.3075,20.8165,542.099991
2013-01-03,AAPL,2013-01-11,525.0,call,20.55,21.15,0.3338,0.7587,0.0122,-200.1858,23.9559,542.099991
2013-01-03,AAPL,2013-01-11,530.0,call,16.75,17.35,0.324,0.6969,0.014,-217.4929,26.8381,542.099991
2013-01-03,AAPL,2013-01-11,535.0,call,13.45,13.9,0.3184,0.6239,0.0155,-232.0615,29.1625,542.099991
2013-01-03,AAPL,2013-01-11,540.0,call,10.55,10.85,0.3138,0.5441,0.0164,-238.7877,30.467,542.099991
2013-01-03,AAPL,2013-01-11,545.0,put,10.6,10.9,0.3008,-0.5408,0.0172,-227.3478,30.4934,542.099991
2013-01-03,AAPL,2013-01-11,550.0,put,13.5,13.95,0.3,-0.6247,0.0165,-216.5302,29.1454,542.099991
2013-01-03,AAPL,2013-01-11,555.0,put,16.85,17.35,0.2992,-0.7027,0.0151,-196.9197,26.6082,542.099991
2013-01-03,AAPL,2013-01-11,560.0,put,20.6,21.15,0.2998,-0.7709,0.0132,-172.3466,23.278,542.099991
2013-01-03,AAPL,2013-01-11,565.0,put,24.55,25.3,0.2987,-0.8302,0.011,-143.0133,19.4323,542.099991
2013-01-03,AAPL,2013-01-11,570.0,put,28.95,29.65,0.3018,-0.875,0.0089,-117.2515,15.8143,542.099991
2013-01-03,AAPL,2013-01-11,575.0,put,33.45,34.2,0.3015,-0.9125,0.0069,-90.1099,12.2227,542.099991
2013-01-03,AAPL,2013-01-11,580.0,put,38.15,38.95,0.3046,-0.9385,0.0052,-69.0735,9.3307,542.099991
2013-01-03,AAPL,2013-01-11,585.0,put,42.85,43.75,0.3312,-0.9449,0.0044,-68.8231,8.5541,542.099991
2013-01-03,AAPL,2013-01-11,590.0,put,47.7,48.75,0.3312,-0.9624,0.0032,-50.1894,6.2986,542.099991
2013-01-03,AAPL,2013-01-11,595.0,put,52.5,53.85,0.3312,-0.9749,0.0023,-35.3406,4.5012,542.099991
2013-01-03,AAPL,2013-01-11,600.0,put,57.4,58.55,0.3312,-0.9837,0.0016,-23.9644,3.1246,542.099991
2013-01-03,AAPL,2013-01-11,605.0,put,61.85,64.35,0.3312,-0.9897,0.0011,-15.5631,2.1084,542.099991
2013-01-03,AAPL,2013-01-11,610.0,put,67.4,68.75,0.3312,-0.9936,0.0007,-9.57,1.3838,542.099991
2013-01-03,AAPL,2013-01-11,615.0,put,71.95,74.15,0.3312,-0.9961,0.0005,-5.4323,0.8842,542.099991
2013-01-03,AAPL,2013-01-11,620.0,put,77.3,78.7,0.3312,-0.9977,0.0002,-2.6625,0.5503,542.099991
2013-01-03,AAPL,2013-01-11,625.0,put,81.4,84.6,0.3312,-0.9987,0.0002,-0.8616,0.3338,542.099991
2013-01-03,AAPL,2013-01-11,630.0,put,87.15,88.8,0.3312,-0.9993,0.0001,0.278,0.1976,542.099991
2013-01-03,AAPL,2013-01-19,135.0,call,406.6,407.9,0.4108,1.0,0.0,-0.4087,0.0,542.099991
2013-01-03,AAPL,2013-01-19,140.0,call,401.45,402.95,0.4108,1.0,0.0,-0.4239,0.0,542.099991
2013-01-03,AAPL,2013-01-19,145.0,call,396.5,398.0,0.4108,1.0,0.0,-0.439,0.0,542.099991
2013-01-03,AAPL,2013-01-19,150.0,call,391.5,392.95,0.4108,1.0,0.0,-0.4541,0.0,542.099991
2013-01-03,AAPL,2013-01-19,155.0,call,386.5,388.0,0.4108,1.0,0.0,-0.4693,0.0,542.099991
2013-01-03,AAPL,2013-01-19,160.0,call,381.5,383.0,0.4108,1.0,0.0,-0.4844,0.0,542.099991
2013-01-03,AAPL,2013-01-19,165.0,call,376.5,378.0,0.4108,1.0,0.0,-0.4996,0.0,542.099991
2013-01-03,AAPL,2013-01-19,170.0,call,371.5,372.95,0.4108,1.0,0.0,-0.5148,0.0,542.099991
2013-01-03,AAPL,2013-01-19,175.0,call,366.5,368.0,0.4108,1.0,0.0,-0.5299,0.0,542.099991
2013-01-03,AAPL,2013-01-19,180.0,call,361.5,363.0,0.4108,1.0,0.0,-0.545,0.0,542.099991
2013-01-03,AAPL,2013-01-19,185.0,call,356.5,358.0,0.4108,1.0,0.0,-0.5601,0.0,542.099991
2013-01-03,AAPL,2013-01-19,190.0,call,351.5,353.0,0.4108,1.0,0.0,-0.5752,0.0,542.099991
2013-01-03,AAPL,2013-01-19,195.0,call,346.5,348.0,0.4108,1.0,0.0,-0.5904,0.0,542.099991
2013-01-03,AAPL,2013-01-19,200.0,call,341.65,342.85,0.4108,1.0,0.0,-0.6055,0.0,542.099991
2013-01-03,AAPL,2013-01-19,205.0,call,336.45,337.95,0.4108,1.0,0.0,-0.6207,0.0,542.099991
2013-01-03,AAPL,2013-01-19,210.0,call,331.5,333.0,0.4108,1.0,0.0,-0.6358,0.0,542.099991
2013-01-03,AAPL,2013-01-19,215.0,call,326.5,327.95,0.4108,1.0,0.0,-0.6509,0.0,542.099991
2013-01-03,AAPL,2013-01-19,220.0,call,321.5,323.0,0.4108,1.0,0.0,-0.6661,0.0,542.099991
2013-01-03,AAPL,2013-01-19,225.0,call,316.5,317.95,0.4108,1.0,0.0,-0.6812,0.0,542.099991
2013-01-03,AAPL,2013-01-19,230.0,call,311.5,312.9,0.4108,1.0,0.0,-0.6964,0.0,542.099991
2013-01-03,AAPL,2013-01-19,235.0,call,306.5,308.0,0.4108,1.0,0.0,-0.7115,0.0,542.099991
2013-01-03,AAPL,2013-01-19,240.0,call,301.5,302.9,0.4108,1.0,0.0,-0.7266,0.0,542.099991
2013-01-03,AAPL,2013-01-19,245.0,call,296.5,297.95,0.4108,1.0,0.0,-0.7418,0.0,542.099991
2013-01-03,AAPL,2013-01-19,250.0,call,291.5,292.95,0.4108,1.0,0.0,-0.7569,0.0,542.099991
2013-01-03,AAPL,2013-01-19,255.0,call,286.5,288.0,0.4108,1.0,0.0,-0.772,0.0,542.099991
2013-01-03,AAPL,2013-01-19,260.0,call,281.5,283.0,0.4108,1.0,0.0,-0.7872,0.0,542.099991
2013-01-03,AAPL,2013-01-19,265.0,call,276.5,278.0,0.4108,1.0,0.0,-0.8023,0.0,542.099991
2013-01-03,AAPL,2013-01-19,270.0,call,271.5,273.0,0.4108,1.0,0.0,-0.8175,0.0,542.099991
2013-01-03,AAPL,2013-01-19,275.0,call,266.5,267.95,0.4108,1.0,0.0,-0.8326,0.0,542.099991
2013-01-03,AAPL,2013-01-19,280.0,call,261.5,262.9,0.4108,1.0,0.0,-0.8477,0.0,542.099991
2013-01-03,AAPL,2013-01-19,285.0,call,256.5,258.0,0.4108,1.0,0.0,-0.8629,0.0,542.099991
2013-01-03,AAPL,2013-01-19,290.0,call,251.55,252.85,0.4108,1.0,0.0,-0.878,0.0,542.099991
2013-01-03,AAPL,2013-01-19,295.0,call,246.5,248.0,0.4108,1.0,0.0,-0.8931,0.0,542.099991
2013-01-03,AAPL,2013-01-19,300.0,call,241.5,242.9,0.4108,1.0,0.0,-0.9083,0.0,542.099991
2013-01-03,AAPL,2013-01-19,305.0,call,236.65,237.95,0.4108,1.0,0.0,-0.9234,0.0,542.099991
2013-01-03,AAPL,2013-01-19,310.0,call,231.5,232.9,0.4108,1.0,0.0,-0.9386,0.0,542.099991
2013-01-03,AAPL,2013-01-19,315.0,call,226.55,227.9,0.4108,1.0,0.0,-0.9537,0.0,542.099991
2013-01-03,AAPL,2013-01-19,320.0,call,221.55,222.9,0.4108,1.0,0.0,-0.9688,0.0,542.099991
2013-01-03,AAPL,2013-01-19,325.0,call,216.55,217.9,0.4108,1.0,0.0,-0.984,0.0,542.099991
2013-01-03,AAPL,2013-01-19,330.0,call,211.55,213.0,0.4108,1.0,0.0,-0.9991,0.0,542.099991
2013-01-03,AAPL,2013-01-19,335.0,call,206.55,207.9,0.4108,1.0,0.0,-1.0143,0.0,542.099991
2013-01-03,AAPL,2013-01-19,340.0,call,201.55,203.0,0.4108,1.0,0.0,-1.0295,0.0,542.099991
2013-01-03,AAPL,2013-01-19,345.0,call,196.5,198.0,0.4108,1.0,0.0,-1.0446,0.0,542.099991
2013-01-03,AAPL,2013-01-19,350.0,call,191.6,192.9,0.4108,1.0,0.0,-1.0599,0.0,542.099991
2013-01-03,AAPL,2013-01-19,355.0,call,186.55,188.0,0.4108,1.0,0.0,-1.0754,0.0001,542.099991
2013-01-03,AAPL,2013-01-19,360.0,call,181.65,183.0,0.4108,1.0,0.0,-1.0912,0.0002,542.099991
2013-01-03,AAPL,2013-01-19,365.0,call,176.55,178.0,0.4108,1.0,0.0,-1.108,0.0005,542.099991
2013-01-03,AAPL,2013-01-19,370.0,call,171.55,173.0,0.4108,1.0,0.0,-1.1263,0.0011,542.099991
2013-01-03,AAPL,2013-01-19,375.0,call,166.65,168.05,0.4108,1.0,0.0,-1.1477,0.0025,542.099991
2013-01-03,AAPL,2013-01-19,380.0,call,161.55,162.95,0.4108,1.0,0.0,-1.175,0.005,542.099991
2013-01-03,AAPL,2013-01-19,385.0,call,156.55,158.0,0.4108,1.0,0.0,-1.2126,0.0095,542.099991
2013-01-03,AAPL,2013-01-19,390.0,call,151.55,152.95,0.4108,1.0,0.0,-1.2678,0.0178,542.099991
2013-01-03,AAPL,2013-01-19,395.0,call,146.55,148.1,0.4108,0.9999,0.0,-1.3524,0.032,542.099991
2013-01-03,AAPL,2013-01-19,400.0,call,141.85,143.0,0.4108,0.9999,0.0,-1.4842,0.0559,542.099991
2013-01-03,AAPL,2013-01-19,405.0,call,136.6,138.05,0.4108,0.9998,0.0,-1.6895,0.0948,542.099991
2013-01-03,AAPL,2013-01-19,410.0,call,131.75,133.05,0.4108,0.9996,0.0,-2.0054,0.1564,542.099991
2013-01-03,AAPL,2013-01-19,415.0,call,126.8,128.1,0.4108,0.9994,0.0,-2.4831,0.2511,542.099991
2013-01-03,AAPL,2013-01-19,420.0,call,122.15,123.1,0.4108,0.9989,0.0001,-3.1904,0.3928,542.099991
2013-01-03,AAPL,2013-01-19,425.0,call,117.25,118.15,0.4108,0.9983,0.0001,-4.2135,0.5992,542.099991
2013-01-03,AAPL,2013-01-19,430.0,call,112.15,113.1,0.4108,0.9974,0.0002,-5.6588,0.892,542.099991
2013-01-03,AAPL,2013-01-19,435.0,call,107.15,108.1,0.4108,0.9961,0.0002,-7.6518,1.297,542.099991
2013-01-03,AAPL,2013-01-19,440.0,call,102.1,103.2,0.4108,0.9942,0.0004,-10.3349,1.8433,542.099991
2013-01-03,AAPL,2013-01-19,445.0,call,97.2,98.3,0.4108,0.9915,0.0005,-13.8622,2.5625,542.099991
2013-01-03,AAPL,2013-01-19,450.0,call,92.3,93.3,0.4108,0.9879,0.0007,-18.3915,3.487,542.099991
2013-01-03,AAPL,2013-01-19,455.0,call,87.35,88.45,0.4108,0.9832,0.0009,-24.0736,4.6477,542.099991
2013-01-03,AAPL,2013-01-19,460.0,call,82.3,83.45,0.4108,0.9769,0.0011,-31.04,6.0716,542.099991
2013-01-03,AAPL,2013-01-19,465.0,call,77.35,78.35,0.4108,0.9689,0.0015,-39.3887,7.7788,542.099991
2013-01-03,AAPL,2013-01-19,470.0,call,72.7,73.45,0.4201,0.9556,0.002,-53.4246,10.4152,542.099991
2013-01-03,AAPL,2013-01-19,475.0,call,67.8,68.65,0.4074,0.9479,0.0023,-58.7394,11.8326,542.099991
2013-01-03,AAPL,2013-01-19,480.0,call,63.0,63.8,0.3963,0.9382,0.0028,-65.2807,13.5507,542.099991
2013-01-03,AAPL,2013-01-19,485.0,call,58.05,58.9,0.3747,0.9318,0.0032,-66.5735,14.6244,542.099991
2013-01-03,AAPL,2013-01-19,490.0,call,53.35,54.25,0.3678,0.9162,0.0038,-76.2542,17.1128,542.099991
2013-01-03,AAPL,2013-01-19,495.0,call,48.8,49.45,0.358,0.8991,0.0044,-84.9536,19.6206,542.099991
2013-01-03,AAPL,2013-01-19,500.0,call,44.15,44.85,0.3462,0.8803,0.0052,-92.7346,22.1875,542.099991
2013-01-03,AAPL,2013-01-19,505.0,call,39.65,40.45,0.3382,0.8552,0.0061,-103.1155,25.2981,542.099991
2013-01-03,AAPL,2013-01-19,510.0,call,35.3,36.05,0.3288,0.8267,0.007,-112.6388,28.4634,542.099991
2013-01-03,AAPL,2013-01-19,515.0,call,31.2,31.9,0.3231,0.7907,0.008,-124.0563,31.9466,542.099991
2013-01-03,AAPL,2013-01-19,520.0,call,27.25,27.8,0.3157,0.7509,0.009,-133.5541,35.2373,542.099991
2013-01-03,AAPL,2013-01-19,525.0,call,23.55,24.05,0.3101,0.7047,0.01,-142.646,38.3545,542.099991
2013-01-03,AAPL,2013-01-19,530.0,call,20.1,20.55,0.3052,0.6532,0.0109,-149.9985,41.0147,542.099991
2013-01-03,AAPL,2013-01-19,535.0,call,16.95,17.4,0.3019,0.5971,0.0115,-155.4585,43.0055,542.099991
2013-01-03,AAPL,2013-01-19,540.0,call,14.15,14.45,0.2982,0.5382,0.012,-157.4395,44.1221,542.099991
2013-01-03,AAPL,2013-01-19,545.0,put,14.2,14.5,0.2899,-0.5232,0.0124,-151.7842,44.2513,542.099991
2013-01-03,AAPL,2013-01-19,550.0,put,17.0,17.3,0.288,-0.5846,0.0122,-147.5048,43.3266,542.099991
2013-01-03,AAPL,2013-01-19,555.0,put,20.15,20.55,0.2884,-0.6429,0.0115,-141.1642,41.4501,542.099991
2013-01-03,AAPL,2013-01-19,560.0,put,23.55,24.0,0.2876,-0.6983,0.0109,-131.3516,38.7284,542.099991
2013-01-03,AAPL,2013-01-19,565.0,put,27.25,27.75,0.2878,-0.7486,0.01,-120.0067,35.4169,542.099991
2013-01-03,AAPL,2013-01-19,570.0,put,31.15,31.7,0.2871,-0.7943,0.0089,-106.6966,31.6336,542.099991
2013-01-03,AAPL,2013-01-19,575.0,put,35.3,35.95,0.2888,-0.8324,0.0078,-94.2861,27.8588,542.099991
2013-01-03,AAPL,2013-01-19,580.0,put,39.7,40.4,0.2931,-0.8628,0.0067,-83.5656,24.3951,542.099991
2013-01-03,AAPL,2013-01-19,585.0,put,44.2,44.9,0.2955,-0.8898,0.0057,-72.0018,20.9256,542.099991
2013-01-03,AAPL,2013-01-19,590.0,put,48.7,49.6,0.2965,-0.9132,0.0047,-60.313,17.5576,542.099991
2013-01-03,AAPL,2013-01-19,595.0,put,53.35,54.35,0.2972,-0.9327,0.0039,-49.5062,14.4742,542.099991
2013-01-03,AAPL,2013-01-19,600.0,put,58.15,59.15,0.3002,-0.947,0.0032,-41.1452,12.0002,542.099991
2013-01-03,AAPL,2013-01-19,605.0,put,63.05,63.9,0.3032,-0.9585,0.0026,-33.8371,9.8656,542.099991
2013-01-03,AAPL,2013-01-19,610.0,put,67.8,68.75,0.3032,-0.969,0.0021,-26.2546,7.7733,542.099991
2013-01-03,AAPL,2013-01-19,615.0,put,72.75,73.75,0.3032,-0.9771,0.0016,-19.94,6.0312,542.099991
2013-01-03,AAPL,2013-01-19,620.0,put,77.6,78.55,0.3032,-0.9833,0.0011,-14.7858,4.61,542.099991
2013-01-03,AAPL,2013-01-19,625.0,put,82.55,83.4,0.3032,-0.988,0.0009,-10.6584,3.4725,542.099991
2013-01-03,AAPL,2013-01-19,630.0,put,87.5,88.4,0.3032,-0.9915,0.0007,-7.4121,2.5787,542.099991
2013-01-03,AAPL,2013-01-19,635.0,put,92.3,93.65,0.3032,-0.994,0.0005,-4.9023,1.8885,542.099991
2013-01-03,AAPL,2013-01-19,640.0,put,97.4,98.4,0.3032,-0.9958,0.0004,-2.993,1.3645,542.099991
2013-01-03,AAPL,2013-01-19,645.0,put,102.45,103.3,0.3032,-0.9971,0.0002,-1.5626,0.9729,542.099991
2013-01-03,AAPL,2013-01-19,650.0,put,107.35,108.5,0.3032,-0.9981,0.0002,-0.5064,0.6848,542.099991
2013-01-03,AAPL,2013-01-19,655.0,put,112.25,113.6,0.3032,-0.9987,0.0001,0.2633,0.476,542.099991
2013-01-03,AAPL,2013-01-19,660.0,put,117.3,118.55,0.3032,-0.9991,0.0001,0.8174,0.3268,542.099991
2013-01-03,AAPL,2013-01-19,665.0,put,122.2,123.55,0.3032,-0.9994,0.0001,1.2123,0.2217,542.099991
2013-01-03,AAPL,2013-01-19,670.0,put,127.25,128.3,0.3032,-0.9996,0.0,1.4913,0.1487,542.099991
2013-01-03,AAPL,2013-01-19,675.0,put,132.2,133.7,0.3032,-0.9998,0.0,1.6875,0.0985,542.099991
2013-01-03,AAPL,2013-01-19,680.0,put,137.15,138.65,0.3032,-0.9998,0.0,1.8253,0.0646,542.099991
2013-01-03,AAPL,2013-01-19,685.0,put,142.15,143.75,0.3032,-0.9999,0.0,1.9225,0.0419,542.099991
2013-01-03,AAPL,2013-01-19,690.0,put,147.15,148.75,0.3032,-0.9999,0.0,1.9919,0.0269,542.099991
2013-01-03,AAPL,2013-01-19,695.0,put,152.25,153.45,0.3032,-1.0,0.0,2.0425,0.0171,542.099991
2013-01-03,AAPL,2013-01-19,700.0,put,157.2,158.4,0.3032,-1.0,0.0,2.0804,0.0107,542.099991
2013-01-03,AAPL,2013-01-19,705.0,put,162.1,163.7,0.3032,-1.0,0.0,2.1103,0.0067,542.099991
2013-01-03,AAPL,2013-01-19,710.0,put,167.15,168.25,0.3032,-1.0,0.0,2.1347,0.0041,542.099991
2013-01-03,AAPL,2013-01-19,715.0,put,172.2,173.4,0.3032,-1.0,0.0,2.1556,0.0025,542.099991
2013-01-03,AAPL,2013-01-19,720.0,put,177.2,178.4,0.3032,-1.0,0.0,2.1744,0.0015,542.099991
2013-01-03,AAPL,2013-01-19,725.0,put,182.2,183.4,0.3032,-1.0,0.0,2.1917,0.0009,542.099991
2013-01-03,AAPL,2013-01-19,730.0,put,187.1,188.6,0.3032,-1.0,0.0,2.2082,0.0005,542.099991
2013-01-03,AAPL,2013-01-19,735.0,put,192.1,193.6,0.3032,-1.0,0.0,2.2241,0.0002,542.099991
2013-01-03,AAPL,2013-01-19,740.0,put,197.1,198.65,0.3032,-1.0,0.0,2.2397,0.0002,542.099991
2013-01-03,AAPL,2013-01-19,745.0,put,202.1,203.55,0.3032,-1.0,0.0,2.2552,0.0001,542.099991
2013-01-03,AAPL,2013-01-19,750.0,put,207.15,208.2,0.3032,-1.0,0.0,2.2705,0.0001,542.099991
2013-01-03,AAPL,2013-01-19,755.0,put,212.15,213.5,0.3032,-1.0,0.0,2.2857,0.0,542.099991
2013-01-03,AAPL,2013-01-19,760.0,put,217.1,218.5,0.3032,-1.0,0.0,2.3009,0.0,542.099991
2013-01-03,AAPL,2013-01-19,765.0,put,222.1,223.5,0.3032,-1.0,0.0,2.3161,0.0,542.099991
2013-01-03,AAPL,2013-01-19,770.0,put,227.1,228.5,0.3032,-1.0,0.0,2.3312,0.0,542.099991
2013-01-03,AAPL,2013-01-19,775.0,put,232.1,233.4,0.3032,-1.0,0.0,2.3464,0.0,542.099991
2013-01-03,AAPL,2013-01-19,780.0,put,237.1,238.55,0.3032,-1.0,0.0,2.3615,0.0,542.099991
2013-01-03,AAPL,2013-01-19,785.0,put,242.1,243.5,0.3032,-1.0,0.0,2.3767,0.0,542.099991
2013-01-03,AAPL,2013-01-19,790.0,put,247.1,248.5,0.3032,-1.0,0.0,2.3918,0.0,542.099991
2013-01-03,AAPL,2013-01-19,795.0,put,252.1,253.5,0.3032,-1.0,0.0,2.407,0.0,542.099991
2013-01-03,AAPL,2013-01-19,800.0,put,257.15,258.45,0.3032,-1.0,0.0,2.4221,0.0,542.099991
2013-01-03,AAPL,2013-01-19,805.0,put,262.1,263.5,0.3032,-1.0,0.0,2.4371,0.0,542.099991
2013-01-03,AAPL,2013-01-19,810.0,put,267.25,268.2,0.3032,-1.0,0.0,2.4524,0.0,542.099991
2013-01-03,AAPL,2013-01-19,815.0,put,272.1,273.5,0.3032,-1.0,0.0,2.4674,0.0,542.099991
2013-01-03,AAPL,2013-01-19,820.0,put,277.05,278.55,0.3032,-1.0,0.0,2.4826,0.0,542.099991
